т.	1.това́рищ2.том3.то́нна4.телефо́н5.тира́ж6.то́чка7.ты́сяча
тембр	[тэ-]mklangfarva [-aŋk-]ннкжгл-aпроф., klanglitur [-aŋk-]нпмсогл-ir
темен...	те́мениo.s.fr. síте́мя
теменно́й	adjskalla- [-tl-] (ovasti partur av skøltinum); теменна́я кость skallabein
те́мень	ftlm.myrkurсосн
Те́мза	fThemsen [tʰεm̊sεn]м нескл.;ж нескл., Temsлпж0-ar
те́ми	Ins plur avтот, та, то
темля́к	Genтемляка́; plurтемляк|и́, ~о́в, ~а́мmduskurмсогл-ar, skúvurмсогл-ar{+}(á svøørðskefti)
темне́ть	ipf1.pfпотемне́ть myrkna [mɪʂna]aði; во́лосы темне́ют hárið myrknar; ночь темне́ет náttin verður dimmari, náttin dimmist; не́бо темне́еттжhann tjúknar luftina2.pfстемне́тьóp: темне́ет tað myrknar, tað dimmir3.(виднеться) síggjastслнá-ó-æmyrkur, liggjaслнá-ó-imyrkur; перед ни́ми темне́ет лес framman fyri teimum liggur skógin myrk =>глаз1
темне́ться	ipf bert 3. pers brúktur síтемне́ть3
темни́ть	темн|ю́, ~и́шь, ~я́тipf1.Acctlm.(делать тёмным) geraнепрВинmyrkan, myrkjair(t)Вин2.fl., óvkm.(путать) fløkjair(t)o-t, gruggaaðio-t, bronglaaðio-t
темни́ца	fgml., hátíð.myrkastovaжгл-aуст.
темно́	predtað er myrkt =>вы́колоть@
темно...	í samansmyrk-, (о цветах), dimm-,t.d.темноволо́сый myrkhærdur, dimmhærdur
тёмно-...	í samansmyrka-, dimm-
темноволо́сый	stf темноволо́с, ~а, ~о, ~ыadjmyrkhærdur, dimmhærdur
темногла́зый	stfтемногла́з, ~а, ~о, ~ыadjmyrkoygdurсогл; dimmoygdurсогл
тёмно-зелёный	adjmyrkagrønurсогл, dimmgrønurсогл
темноко́жий	stfтемноко́ж, ~а, ~е, ~иadjdøkkleitturсогл, dimmleitturсогл
тёмно-кра́сный	adjmyrkareyðurгл, dimmreyðurгл
темноли́цый	stfтемноли́ц, ~а, ~е, ~ыadjdimmleitturсогл, døkkleitturсогл
темнота́	f1.(тьма) myrkurс0осн; до наступле́ния темноты́ áðrenn tað verður myrkt; с наступле́нием темноты́ tá tað er blivið myrkt; боя́ться темноты́ ræðast myrkur, vera myrkaræddur; боя́знь темноты́ myrkaræðsla2.(невежество) fákunnaжгл-a, óvitska [-vɪska]жгл-a
тёмный	stfтёмен, темн|а́, ~но́, тёмныogтемны́adj1.(лишённый света;не светлый) myrkurсогл; dimmurсогл; тёмный костю́м myrkur klædningur; тёмные очки́ myrkar brillur; у него́ тёмные во́лосы hann hevur myrkt hár2.(мрачный) dapurсогл{a/ø}, dimmurсогл; тёмные мы́сли daprir tankar3.(неясный) óklárurсогл, ógreiðurгл; kámurсогл(смутный); torskildurсогл(трудно понятен)4.(подозрительный) illgrunaverdurсогл, skummilэнксоглоснпренебр., moðinсоглосн{d}неформ., тёмное де́ло eitt skummiltэнкпренебр.mál; eitt mál, sum ikki tolir dagsins ljós; тёмные си́лы myrskursins kreftir5.(невежественный) óvitandiглandi, fákunnugurглugur; óupplýsturсогл(непросвещённый)@тёмное пятно́(на репутации) svartur plettur (á umdømi);темна́ вода́ во о́блацехskemt.tað sæst ikki, hvat er niður og hvat er upp (á hesum) =>лес@
темны́м-темно́	predtað er bølamyrkt
темп	[тэ-]m1.mus.(степень быстроты) tempoс0гл(-num)муз.2.(быстрота) ferðж0-ir; в како́м те́мпе? hvussu skjótt?; в ме́дленном те́мпе spakuliga; в бы́стром те́мпе skjótt, kvikliga@в те́мпеtlm.skjótt, kvikliga
те́мпера	[тэ́-]f1.(краска) temperaс нескл.; temperaliturмсогл-ir2.(живопись) temperaс нескл.
темпера́мент	m1.(психические свойства) lyndiсгл-i; temperament [tʰεm̊pɪɹaꞋmaŋk]ннкс0о; у него́ живо́й темпера́мент hann er livandi av lyndi; меланхоли́ческий темпера́менттжtunglyndi2.(внутренняя энергия) temperament [tʰεm̊pɪɹaꞋmaŋk]ннкс0о; она́ с темпера́ментом hon hevur temperamentннк
темпера́ментный	stfтемпера́мент|ен, ~на, ~но, ~ныadj(живой,энергичный) sprækinсоглосн, fýrinсоглосн; bráðlyndurсогл, bráðræsinсоглосн(пылкий); temperamentsfullur [-Ꞌmaŋksfʊtl-]ннксогл
температу́ра	f1.(величина) hitiмгл-i,temperaturur [-Ꞌtʰuː-]ннкмсогл-arпроф.; hitastigс0о{0<>i}(выше 0 градусов), kuldastigс0о{0<>i}(ниже 0 градусов); температу́ра во́здуха lufthiti, lufttemperaturur; при температу́ре 100оvið 100 gradir, við 100 hitastig2.(повышенная температура у больного) fepurм0осн-s,-ar({0<>i}); у него́ высо́кая температу́ра hann hevur nógvan fepur; у него́ температу́ра 40 hann hevur 40 í fepur =>ко́мнатный,крити́ческийII 2,те́ло1
температу́рить	температу́р|ю, ~ишь, ~ятipftlm.havaнепрfepur
температу́рный	adjhita-, temperatur- [-Ꞌtʰuːɹ-]ннкпроф.; fepur- (при повышенной температуре у больного); температу́рная крива́я a) hitakurva, temperaturkurva [-Ꞌtʰuːɹ-]ннкпроф.; b) (при повышенной температуре у больного) fepurkurva
темь	ftlm.(bøla)myrkurс0осн
те́мя	Genте́мениn bert singkrúllur [-tl-]мсогл-ar, kríllur [-tl-]мсогл-ar, skalli [-tlɪ]мгл-i(ovasti partur av skøltinum)
тенденцио́зность	[тэндэн-]ftað at vera tendensiøsur [-Ꞌøː-]ннк
тенденцио́зный	[тэндэн-]stfтенденцио́з|ен, ~на, ~но, ~ныadjtendensiøsur [-Ꞌøː-]ннксогл
тенде́нция	[тэндэ́н-]f1.(направление развития,склонность) lyndiсгл-i, tendensur [-Ꞌtεn̊s-]ннкмсогл-s,-ir; тенде́нцияк Datlynditil Вин{at+ инф}, tendensurннкtil Вин{at+ инф}, hugurмсогл-s,-ir{-ar, -ir}til Вин{at+ инф}2.(идея) tendensur [-Ꞌtεn̊s-]интмсогл-s,-irспец.(helling), helling [-tl-]ж0-ar
те́ндер1	[тэ́ндэр] I (вагон) tendariмгл-ariспец.(vognur, ið er krøktur upp í ein annan)
те́ндер2	[тэ́ндэр] IIm1.(конкурс по заказу) licitatión {lisitatión} [liːsitʰaꞋʃɔun]ж0-ir; útbjóðingж0-ar2.(заявка) tilboð [tʰɪlpoː]с0о{0<>i}(upp á arbeiði o.a.)
те́ндерный1	[тэндэр-] Iadj(кте́ндер I) tendara-
те́ндерный2	[тэндэр-] IIadj(кте́ндер II) licitatións- {lisitatións-} [liːsitʰaꞋʃɔu-], útbjóðingar-
тендовагини́т	mgøс0о{0<>i}
теневи́к	Gen, Accтеневик|а́; plur~и́, ~о́в, ~а́мmtlm.svartbørsariмгл-ari;o-r, ið er við í skuggabúskapi,síтенева́яэконо́мика
тенево́й	adjskugga-; тенева́я сторона́ skuggasíðaтжперен.; тенева́я сторона́ skuggamegin@тенево́е прави́тельствоskuggastjórn [-tn];тенева́я эконо́микаskuggaøkonomiннк, skuggabúskapur; дельцы́ тенево́й эконо́мики svartbørsarar =>структу́ра3
тенелюби́вый	stfтенелюби́в, ~а, ~о, ~ыadj sum krevur skugga(um plantur), skugga-; тенелюби́вое расте́ние skuggaplanta
Тенери́фе	[тэнэри́фэ]m indeclTenerife [-Ꞌriːfε]ж нескл., Tenerifa [-Ꞌriːfa]ж нескл.
тенёта	тенёт, ~амn plur1.(сеть) gørn [-tn]с0омн, netс0о; nótж0-ir(невод и др.); запу́татького-л.в свои́х тенётах fáaслнe-i-io-ní gørnini hjá [tʃʰ-] sær; попа́стьв чьи-л.тенёта koma í netiðhjá[tʃʰ-]o-m; koma í gørninihjá[tʃʰ-]o-m; koma í nótinahjá[tʃʰ-]o-m тж перен.2.dial.(паутина) eiturkoppanótж0-ir, eiturfonс0о
тени́стый	stfтени́ст, ~а, ~о, ~ыadjskuggafullur [-tl-]согл
те́ннис	[тэ́-]mtennisс0{дат.0}; игра́ть в те́ннис spæla tennis; насто́льный те́ннис borðtennis
тенниси́ст	[тэ-]mtennisspælariсгл-ari, tennisleikariнпсгл-ari
тенниси́стка	[тэ-]plurтенниси́ст|ки, ~ок, ~камftennisspælariмгл.ari, tennisleikariнпмгл.ari(konufólk)
те́нниска	[тэ́-]plurте́ннис|ки, ~ок, ~камf slag av skjúrtu við stuttum ermum
те́ннисный	[тэ́-]adjtennis-; те́ннисная площа́дкаsíкорт
те́нор	plurтенор|а́, ~о́в, ~а́мogте́норыo.s.fr.m1.(голос) tenorur [-Ꞌnoː-]мсогл-ar(rødd)2.(певец) tenorur [-Ꞌnoː-]мсогл-ar(sangari); петь те́нором vera tenorur, syngja tenor
теноро́вый	adjtenor- [-Ꞌnoːɹ-]
тент	[тэ-]msólseglс0о
тень	Prpо те́ни, в тени́;plurте́ни, тен|е́й, ~я́м(oggml.те́н|ей, ~ям)f1.(неосвещённое пространство) skuggiмгл-i; тень от де́рева skuggin av trænum; свет и тень ljós og skuggi; отбра́сывать теньна Acckasta skuggaá Вин; 20ов тени́ 20 gradir [kɹaː-]ннкí skugganum; дава́ть тень geva skugga; сесть в тени́ setast í skugganum2.(о выражении лица) farriмгл-i; промелькну́ла тень сомне́ния ein farri av iva fór um andlitið [anl-]3.(призрак) skuggiмгл-i, hamurмсогл-s,-ir; те́ни уме́рших hamurin av teimum deyðu; те́ни про́шлого skuggin frá fortíðini; ца́рство те́ней skuggaríki4.(след) ferilм0осн-s,-ar; ни те́ни пра́вды ikki feril av sannheit5.plur(косметическое средство): те́ни для глаз eygnaskuggiмгл-i@те́ни под глаза́миskuggar undir eygunum;броса́ть теньна Accsetaur(t);ir(t)ein myrkan dámá Вин;держа́ться в тени́halda seg í skugganum; от него́оста́лась одна́ теньhann er bara ein skuggi av sær sjálvum;тжhann gongur sum eitt hím;ходи́ть как теньза кем-л.amastaðiupp á o-n; eltair(t)o-nsum brugdaпог.;наводи́ть тень на ясный деньtilt., tlm.fløkjair(t)alt upp í ein ellubitaпог.=>плете́нь@
тенько́вка	plurтенько́в|ки, ~ок, ~камf: (пе́ночка-)тенько́вка (Phylloscopus collybita) grannljómariмгл-ari
теодоли́т	mteodolittur [-Ꞌlɪ-]мсогл-ar
теократи́ческий	adjteokratiskur [tʰeːoꞋkʰɹaː-]соглsk
теокра́тия	fteokrati [tʰeːokʰɹaꞋtʰiː]с0о{0<>i}
тео́лог	mgudfrøðingurнпмсогл-ar, teologur [tʰeːoloꞋk-]интмсогл-arпроф.
теологи́ческий	adjgudfrøðiligurнпглigur, teologiskur [tʰeːoꞋloːk-]интсоглskпроф.
теоло́гия	fgudfrøðiнпгл-i, teologi [tʰeːoloꞋkiː]интгл-iпроф.
теоре́ма	fteorem [tʰeːoꞋreːm]с0о(;0-ir)спец.
теоретизи́ровать	теоретизи́ру|ю, ~ешь, ~ютipf(создавать теорию;рассуждать) teoretisera [tʰeːoreːtiꞋseː-]интaðiспец.
теоре́тик	f1.(учёный) teoretikari [tʰeːoꞋreː-]интмгл-ariпроф., ástøðingurлпмсогл-ar(vísindamaður o.a.,ið ger ella setur fram teoriir)2. (человек с теоретическим складом ума) teoretikari [tʰeːoꞋreː-]мгл-ari(o-r,við teoretiskum,meira enn praktiskum kunnleika o.tíl.)
теорети́чески	advtlm.í teoriini [tʰeːoꞋriː-]ннк
теорети́ческий	adj1.(основанный на теории) teoretiskur [tʰeːoꞋreː-]интсоглskпроф., ástøðiligurнпглigur(um vísindi o.a.)2.(склонный к теоретизированию) teoretiskur [tʰeːoꞋreː-]соглsk(sum hevur lyndi til at teoretisera)3.tlm.(не опирающийся на реальность,на практические возможности) teoretiskur [tʰeːoꞋreː-]соглsk(ikki veruligur); теорети́ческая возмо́жность teoretiskur møguleiki
теорети́чный	stfтеорети́чи|ен, ~на, ~но. ~ныadj bókl.teoretiskur [tʰeːoꞋreː-]интсоглsk(bert við teori sum grundarlag, ikki samband við praksis), abstraktur [-Ꞌstɹa-]интсогл
тео́рия	f1.(учение,система научных идей) ástøðiнпсгл-i, teori [tʰeːoꞋriː-]интж0-irпроф.(læra,grundarlag undir vísindum o.a.)2.(мнение,суждение) teori [tʰeːoꞋriː-]интж0-ir(áskoðan,meining) =>домино́I,относи́тельность
теосо́ф	mteosoffur [-Ꞌsɔfː-]мсогл-ar, gudsspekingurлпмсогл-ar
теософи́ческий	adjteosofiskur [-Ꞌsoː-]соглsk, gudsspekiligurлпглigur
теосо́фия	fteosofi [tʰeːosoꞋfiː]жгл-i, gudsspekiлпжгл-i
тепе́решний	adjtlm.núverandiглandi, sum er nú, sum er í løtuni; в тепе́решнее вре́мя nú, í løtuni; тепе́решние лю́ди fólk nú á døgum
тепе́рь	Iadv1.(сейчас) nú; тепе́рь, когда́ ... nú, tá ið ...; то́лько тепе́рь nústani [nʏstani], [nʊʃtanɪ], ikki fyrr enn nú2.(в наше время) nú á døgumIIconjtlm.og so (er tað)
тёпленький	adj dim avтёплый =>месте́чко@
тепле́ть	ipf(pfпотепле́ть)bert 3. pershitnaaði; orna [ɔtna]aði; тепле́етóptað verður lýggjari, tað hitnar; у неё тепле́ет на се́рдце hon flónar um hjartað [ja-]
те́плиться	те́пл|ится, ~ятсяipf1.(о свете) anair(d)2.: те́плится наде́жда enn er vón; жизнь чуть те́плится в нём hann anir enn, hann hórar enn
тепли́ца	fdrívhúsннкс0о, vakstrarhúsс0о, gróðrarhúsнпс0о
тепли́чный	adjdrívhús-, vakstrarhús-; тепли́чное расте́ние а) (выращенное в теплице растение) drívhúsplantaннк, vakstrarhúsplantaнп; b)fl.(о человеке) drívhúsplanta; в тепли́чных усло́вияхfl.í fjálgum, vardum umstøðum; тепли́чный эффе́ктsíпарнико́выйэффе́кт
