ч.	1.час tími; в 17 ч. 25 мин. kl. 17.252.часть partur3.síчел.4.число́ tal; dato [taːto]
чу́вство	[чуств-]n1.(способность ощущения) sansurмсогл-ar;-ir; чу́вство вку́са smakkurмсогл-s,-ir, smakksansur; пять чу́вств челове́ка: зре́ние, слух, обоня́ние, вкус, осяза́ние teir fimm sansirnir eru: sjón, hoyrn, luktur, smakkur, kensla2.(ощущение) følilsiсгл-i, kenslaжгл-a; чу́вство жа́жды tostiмгл-i; чу́вство бо́ли pínaжгл-a; чу́вство стыда́ skommж0-ir{o/a}; неприя́тное чу́вство óhugalig kensla, óbehagiligt [-Ꞌhεa-]ннкfølilsi; твои́ чу́вства к ней tínar kenslur fyri henni; челове́к чу́вства viðkvæmt [vɪʰk-], [viː-] fólk, kensluligt menniskja, følilsismenniskjaннк; у меня́ (тако́е) чу́вство, сло́вно {что}...eg havi ein varhuga av, at...3.mest plur(сознание) vitс0о(tað at vita til sín); лиши́ться чувств svímaaði, missair(t)vitið, falla [-tla]слнa-u-a(niður) í óvit; без чувств í óviti, svímaðurглaður, uttan vit; прийти́ в чу́вство raknaaðivið, fáaслнe-i-ivitið aftur [aʰtː-]4.(любовь) kærleikiмгл-i, kerligheitннкж0-ir=>долг1,досто́инство1,избы́ток2,ме́ра5,недо́брый1,обма́н4,о́рган,оскорби́ть,отве́тственность,ритм,справедли́вость1,шесто́й@,ю́мор
чу́вствовать	[чуств-]чу́вству|ю, ~ешь, ~ютipf(pfпочу́вствоватьпочу́вству|ю, ~ешь, ~ют)что-л.1.(испытывать чувсвто) følair(d)o-t, kennair(d)o-t; merkjair(t)o-t(ощущать); я чу́вствую, что уста́л eg føli, at eg eri blivin móður; чу́встовать ра́дость føla gleði; чу́вствовать на себе́чей-л.взгляд føla eyguni hjá [tʃʰ-]o-má sær2.(предчувствовать) følair(d)o-tá sær, vitaнепрo-tá sær3.(осознавать) skiljaur(d)o-t, síggjaслнá-ó-æo-t; чу́вствовать свои́ недоста́тки viðurkennair(d)egin brek4.: как ты себя́ чу́вствуешь? hvussu hevur tú tað?; hvussu livir tú?; hvussu veit við?; я чу́вствовал себя́ хорошо́ eg hevði [hεijɪ] tað gott; eg føldi meg væl; он пло́хо чу́вствовал себя́ в столи́це hann hevði [hεijɪ] tað ikki gott í høvuðsstaðnum; livdi illa [itla] í høvuðsstaðnum; hann føldi seg illa [itla] í høvuðsstaðnum@дава́ть себя́ чу́вствоватьmerkjastir(t)=>до́ма,нога́@,симпа́тия1,сострада́ние
чу́вствоваться	[чуств-]чу́вству|ется, ~ютсяipf(pfпочу́вствоватьпочу́вству|ется, ~ются) følastir(d), kennastir(d); merkjastir(t)(ощущаться)
чугу́н	Genчугуна́m1.(материал) stoypijarn [-tn]с0о{a/ø}, rájarn [-tn]с0о{a/ø}2.(сосуд) stoypijarnsgrýta [-jan̊s-]жгл-a, stoypijarnspottur [-jan̊s-]мсогл-ar
чугу́нка	plurчугу́н|ки. ~ок, ~камf1.tlm. (печка) ovnurмсогл-arúr stoypijarni [-jatnɪ]2.gml., óvkm. (Железная дорога) jarnbani [janpaː-]ннкмгл-i,jarnbreyt[janp-]нпж0-ir
чугу́нный	adj1.(кчугу́н) stoypijarns- [-jan̊s-]2.fl.(тяжёлый) jarn- [-tn-], [jan-]; -tungur; чугу́нная тя́жестьo-t,ið er tungt sum blýggj; чугу́нный кула́к jarnnevi [jann-]
чугунолите́йный	adj: чугунолите́йный заво́д jarnstoypivirki [jans-], [jatn-]
чуда́к	Gen, Accчудак|а́;plur~и́, ~о́в, ~а́мmserlingurмсогл-ar, serskøltur [sεʂk-]мсогл-ar, ein serur knokkurмсогл-ar, originalur [ɔɹkiꞋnaː-]энкмсогл-ar
чудакова́тый	stfчудакова́т, ~а, ~о, ~ыadjserurсогл, undarligurглigur, snedigur [sneːt-]энкглigur
чуда́чество	n1.(качество) serheitж0-ir, snedigheit [sneːt-]энкж0-ir, serlætiсгл-iмн кн.2.oftast plur(поступок) løgin gerðж0-ir
чуда́чка	plurчуда́ч|ки, ~ек, ~камfserlingurмсогл-ar, serskøltur [sεʂk-]мсогл-ar, ein serur knokkurмсогл-ar, originalur [ɔɹkiꞋnaː-]энкмсогл-ar(konufólk)
чудеса́	plur avчу́до
чуде́сный	stfчуде́с|ен, ~на, ~но, ~ныadj1.(являющийся чудом) undurfullur [-tl-]согл, undursamurсогл{a/o},mirakuløsur [-kʰuꞋløː-]ннксогл; чуде́сное исцеле́ние undurfull leking; чуде́сный за́мок ævintýrborg,2.(замечательный) frálíkurсогл, frálíka +пол., praktfullur [-tl-]ннксогл; чуде́сная пого́да dýrdarveður, fagnarveður; чуде́сной красоты́ undurfagurсоглосн{a/ø}, undurvakurсоглосн{a/ø}
чу́дик	móvkm.síчуда́к
чуди́ла	fóvkm.síчуда́к
чуди́ть	1. pers ikki brúkturчуди́|шь, ~я́тipftlm.1.(вести себя странно) havaнепрløgna medferð2.(шутить) skemtaaði
чу́диться	1. pers ikki brúkturчу́д|ишься, ~ятсяipf(pfпочу́дитьсяпочу́д|ишься, ~ятся, причу́дитьсяпричу́д|ишься, ~ятся)кому-л. oftast óphaldaслнe-i-i; gyklastaðiкн.; мне чу́дится стук eg haldi, tað bankar; мне чу́дится свет eg haldi meg síggja ljós, ljós gyklast fyri mærкн.; мне {тебе́o.s.fr.} э́то то́лько чу́дится hetta er bara innbilningur; мне чу́дилось, что я нахожу́сь в… eg helt meg vera í..., tað tóktist mær, at eg var í...; tað barst mær fyriкн., at eg var í...,
чу́дище	ngml.síчудо́вище
чу́дненько	advtlm.fínt, fínar greiður [kɹεi-], [kɹai-]неформ.
чудно́	Iadv tlm.undarliga, margháttliga [-Ꞌkʰɔʰt-], snediga [sneːt-]ннк; láturliga, komisktэнк(смешно)IIóp predtað er løgið, tað er undarligt, tað er snedigt [sneːt-]ннк
чудно́й	stfчудён, чудн|а́, ~о́, ~ы́adjtlm.undarligurглigur, løginсоглосн, margháttligur [-Ꞌkʰɔʰt-]глigur, snedigur [sneːt-]энкглigur; láturligurглigur, komiskurннксогл(смешной)
чу́дный	stfчу́ден, чу́д|на, ~но, ~ныadj1.(прелестный,очаровательный) undurfullur [-tl-]соглкн.,поэт.; чу́дное виде́ние ein undurfullкн.,поэт.sjón; чу́дные зву́ки undurfullкн.,поэт.ljóð2.bert lftlm.(прекрасный) frálíka +пол., frálíkur, óføra +пол.; чу́дный хара́ктер eitt so eigiligt sinnalag
чу́до	plurчудес|а́, ~, ~а́мnI 1.(сверхъестественное явление) undurverkс0о, undurс0осн, mirakul [miꞋraʰkː-]с0осн; твори́ть {де́лать, соверша́ть} чудеса́ gera undurverk2.(нечто небывалое) undurс0осн; соверши́лось чу́до har hendi eitt undur; чу́до, что он ещё жив tað er eitt undur, at hann er á lívi enn; чу́до, что мы не поги́бли tað er eitt Guds undur, at vit ikki fórust; э́то чу́дом удало́сь tað var (sum) eitt undur, at tað lukkaðist3.(нечто достойное восхищения) undurverkс0о; семь чуде́с све́та heimsins sjey undurverk; чудеса́ приро́ды náttúrunnar undurverk; твори́ть {де́лать} чудеса́fl.gera undurverk@не чу́до, что…ei dáni í at..., ei undur í at...IIpredtað er fantastiskt [-Ꞌtʰa-]энк, tað er fantastiska [-Ꞌtʰa-]энк+пол.; пого́да сего́дня - чу́до! veðrið [vεkɹɪ] er av tí alrafagrasta í dag; чу́до, как она́ хороша́ hon er fantastiska [-Ꞌtʰa-]энкpenннк=>решето́@
чудо́вище	n1.(фантастическое существо) skrímslс0о, ódjórс0о, ófriskiсгл-i; морско́е чудо́вище sjótrøll [-tl]с0о2.(о человеке) vittuggi [vɪʰttʰ-]сгл-i, dýrс0о, ódjórс0о(um fólk)
чудо́вищный	stfчудо́вищ|ен, ~на, ~но, ~ныadj1.lf(устращающий) andskræmiligur [anꞋskɹεa-]глigur2.(гигантский) ovurstórurсогл, risastórurсогл, risa-, ónatúrliga [-Ꞌtʰʏɹ-] stórur3.(отвратительный) andstyggiligur [anꞋstɪ-]глigur
чудоде́й	mtlm.,skemt.undurmakariмгл-ari;o-r, sum ger undurverk
чудоде́йственный	stfчудоде́йствен, ~на, ~но, ~ныadjbókl.undurgerandiглandi, undursamurсогл{a/o}
чудотво́рец	Gen, Accчудотво́рц|а;plur~ы, ~ев, ~амm1.rel.(в религиозных представлениях)o-r, sum ger undurverk2.fl.(о челеовеке) undurmakariмгл-ari
чудотво́рный	stfчудотво́р|ен, ~на, ~но, ~ныadj1.rel.(в религиозных представлениях) undurgerandiглandi2.fl.,bókl.(достойное удивления) undurgerandiглandi, undur-
чудо-ю́до	n-n fólk.skrímslс0о, ófriskiсгл-i
Чудско́е о́зеро	Peipusvatniðс0оопр.
чудь	f koll, søg. russ. navn á ym. finskum-ugriskum stammum vestanfyri og norðanfyri
чужа́к	Gen, Accчужак|а́;plur~и́, ~о́в, ~а́мm1.(посторонний человек) fremmandamaðurмнепр; fremmandurмприл(um djór,fuglar o.a.)2.fl.(о чужом человеке)o-r, sum ikki hoyrir til; чу́вствовать себя́ чужако́м føla seg uttanfyri
чужби́на	fútlondс0о{a/o}мн; на чужби́не í útlondum, uttanlands, í fremmandum londum
чужда́ться	ipf1.Gen(сторониться) skýggjaaðiВин, haldaслнe-i-iseg burtur fráДат2.чего-л.(не проявлять интереса) firnastaðio-t, skýggjaaðio-t
чу́ждый	stfчу́жд, чужда́, чу́ждо, чу́ждыogчужды́adj1.кому-л.,для кого-л. (несвойственный)fremmandurсогл; (далёкий по духу) fjarurсогл; мне всё э́то чу́ждо (по духу) alt hetta liggur mær fjart; чу́ждый действи́тельности veruleikafjarur; чу́ждый наро́ду fremmant fyri fólkið; чу́ждая идеоло́гия ein fremmand ideologi [iteːoloꞋkiː]инт; я не чужд мы́сли…{мне не чужда́ мысль…} eg eri ikki fremmandur fyri tankanum.2.чего-л.(лишённый) sørurсоглfyri o-t; он чужд за́висти hann kennir ikki til avundsjúku [εavin-], hann er sørur fyri avundsjúku [εavin-] =>челове́ческий1
чужезе́мец	Gen, Accчужезе́мц|а;plur~ы, ~ев, ~амmgml.útlendingur [ʏʰt-]мсогл-ar
чужезе́мка	plurчужезе́м|ки, ~ок, ~камfgml.útlendingur [ʏʰt-]мсогл-ar(konufólk)
чужезе́мный	adjgml.útlendskur [ʏʰtlεn̊sk-]соглndsk, fremmandurсоглndsk
чужестра́нец	Gen, Accчужестра́нц|а;plur~ы, ~ев, ~амmgml.útlendingur [ʏʰt-]мсогл-ar
чужо́й	Iadj1.(принадлежащий другим) sum onnur eiga; sumo-rannar eigur; sum ein einki eigur í; hjá [tʃʰ-]o-møðrum; annar (enn ein sjálvur eigur); чужо́й чемода́н kuffertið hjáo-møðrum; eitt kuffert, sum onkur annar eigur; он наде́л чужо́е пальто́ hann fór í skeivan frakka (hjá o-m øðrum), hann fór í frakkan hjáo-møðrum; на чужо́й счёт fyri rokningina hjáo-møðrum; сова́ться в чужи́е дела́ leggja seg út ío-t, einum ikki kemur við2.кому-л.(для Gen) (посторонний) fremmandurсогл; чужо́й челове́к fremmandamaður, fremmandafólk; он стал ей чужи́м hann bleiv fremmandur fyri hana, hon kendi hann ikki aftur [aʰtː-]3.(не являющийся родной) fremmandurсогл; чужо́й язы́к eitt fremmant mál; чужи́е стра́ны fremmand lond@знатьчто-л.с чужи́х словvitao-tfrá øðrum; расска́зывать с чужи́х слов fortelja [-Ꞌtʰε-] frá øðrum;говори́ть {повторя́ть} с чужо́го го́лосаtaka upp eftir [εʰtː-] øðrum;в чужи́е ру́киøðrum upp í hendur, fremmandum upp í hendur;де́латьчто-л.чужи́ми рука́миlata onnur gerao-tfyri segIImfremmandamaðurмнепр, fremmandafólkс0о, fremmandurмприл; стесня́ться чужи́х smæðast fremmandafólk =>естьI @,жар@
Чуко́тка	fTjukotka [tʃʰuꞋkʰɔʰtkʰa]с нескл.
чуко́тский	adjtjuktjiskurсогл; чуко́тский язы́к tjuktjisktсприлskt
Чуко́тский автоно́мный о́круг	Tjuktjiska sjálvstýrandi [ʃɔl-] økið
Чуко́тский полуо́стров	Tjuktjiska hálvoygginж0-ar{+}опр., Tjuktjahálvoygginж0-ar{+}опр.
Чуко́тское мо́ре	Tjuktjiska haviðс0оопр., Tjuktjahaviðс0оопр.
чу́кча	m, ftjuktjiмгл-i, tjuktjariмгл-ari
чукча́нка	plurчукча́н|ки, ~ок, ~камftjuktjiмгл-i(konufólk), tjuktjariмгл-ari(konufólk)
чула́н	mspískamarс0о{a/ø}{+}, (mat)koviмгл-iуст.(для продуктов); pulturkamarннкс0{+}, ovastaloftс0о(на чердаке) (для старых вещей); rúmс0оtil amboð (для инструментов)
чуло́к	Genчул|ка́;plur~ки́, ~о́к, ~ка́мmsokkurмсогл-ar; в одни́х чулка́х á leistum@в чулка́х(um djór) sokkuturсогл(б.ч. об овцах);кра́сный чуло́кreyðsokkur [rεs-];си́ний чуло́кblásokkur;снять шку́рус кого-л.чулко́мfakm.flettair(t)o-ní bjølg =>па́ра1,самодержа́щийся,спусти́ться1
чуло́чник	marbeiðariмгл-ari, í framleiðslu av sokkum
чуло́чный	adjsokka-
чум	mteltннкс0о, tjaldнпс0о{a/ø}(hjá samum o.ø. norðanfyri)
чума́	fpestж0-ir, pesturмсогл-s,-ir; svartideyðiмгл-i(об эпидемии чумы в Европе в середине XIV в.); африка́нская чума́ свине́й afrikansk [aːfɹiˈkʰaː-] svínasóttж0-ir, , afrikansk [aːfɹiˈkʰaː-] svínapest; лёгочная чума́ lungapest@боя́тьсякого-л.как чумы́skýggjaaðio-nsum pestina
чума́зый	stfчума́з, ~а, ~о, ~ыadjtlm.skitinсоглосн
чума́к	Gen, Accчумак|а́; plur~и́, ~о́в, ~а́мmsøg.bóndi, ið førdi og seldi salt, fisk o.a.(í Ukraina og Suðurrusslandi)
чуми́чка	plurчуми́ч|ки, ~ек, ~кам1.f(ложка) oysaжгл-a2.f, móvkm.(замарашка) ótrivavættiсгл-i; grísurмсогл-ar, svínс0о(грязнуля); skitsúgv [ʃɪʰt-]жнепр(грязнуля,тк о женщине)
чумово́й	adj óvkm.ørurСОГЛпренебр, óðurглí høvdinum [hœtː-]пренебр, svakurСОГЛ{A/Ø}пренебр; прибеежа́л как чумово́й hann kom rennandi sum eitt ørt
Чунци́н	mChongqing [tʃʰɔŋkꞋkʰɪŋk]м0{дат.0}, Chungking [tʃʰʊŋkꞋkʰɪŋk]м0{дат.0}
чупри́на	f1.(прядь) doddurмсогл-ar2.síоселе́дец
чур	inter1.gml.(в заклинаниях и т.п.) ≈ vík frá mær2.(в играх): чур меня́! frí! (í barnaspæli)3.:чур я пе́рвый! hetta er mítt!; eg sá tað fyrst [fɪst]!; чур молча́ть! (tú mást) ikki gretta um tað!; чур не тро́гать! ikki nerta!; то́лько чур, я не пойду́! illanstíð [ɪtl-] fari eg!
чура́ться	ipf Gentlm.síчужда́ться
чурба́к	Genчурбак|а́; ~и́, ~о́в, ~а́мm síчурба́н1
чурба́н	m1.(кусок бревна) stabbiмгл-i, kubbiмгл-i(av viði); høggustabbiмгл-i, blokkurмсогл-ar(для колки дров и т.п.)2.tlm.,illb.(глупый человек) neytс0о, dylhøvd [-hœtː]с0о
чу́рка1	Iplurчу́р|ки, ~ок, ~камf(обрубок дерева) stabbiмгл-i, kubbiмгл-i(av viði)
чу́рка2	IIplurчу́р|ки, ~ок, ~камfóf.(кавказец,житель средней Азии)vanvirðisligt heiti fyri fólk út Kaukasus og Miðasia
чур-чура́	inter síчур2
чу́ткий	stfчу́ток, чутка́, чу́тко, чу́ткиogчутки́;compчу́тчеadj1.(о слухе,нюхе) fínurсогл, góðurгл{+}(um hoyrn,tev); чу́ткое у́хо eitt gott oyra2.(о приборах) følsamurннксогл{a/o}проф.(um instrument); чу́ткие прибо́ры følsomннкпроф.instrument [-Ꞌmε-]3.(к) (отзывчивый) viðkvæmur [vɪʰk-], [viː-]согл{æ/o}; varligurглigur(осмотрительный); umhygginсоглосн, hensynsfullur [hεnsyːnsfʊtl-]ннк(внимательный); чу́ткий на несправедли́вость órættvísi rínur lætt við hann, hann tekur sær órættvísi nær; она́ чутка́ к тре́бованиям вре́мени hon tekur lættliga við tíðarinnar krøvum@чу́ткий сонlætturсогл{æ/ø}svøvnur
чу́тко	adv1.: чу́тко относи́тьсяк кому-л. vera hensynsfullur [hεnsyːnsfʊtl-]ннксоглmóti o-m, hava fyrilitfyri o-m2.: чу́тко спать vera lættsvøvntur [-svœn̊t-]согл
чу́ткость	f1.(о слухе,нюхе) tað at vera fínur, tað at vera góður (hoyrn,tev)2.(чувствительность,о приборе и т.п.) følsamheitннкж0-irпроф.(um instrument o.tíl.)3.(отзывчивость) viðkvæmi [vɪʰk-], [viːkʰ-]сгл-i, følsamheitннкж0-ir; проявля́ть чу́ткостьк кому-л.vísair(t)o-mhensyn [-syːn]ннк
чуто́к	adv tlm. síчу́точку
чу́точка	ftlm.: ни чу́точки ikki eitt vet, ikki minsta vetið
чу́точку	adveitt (lítið) sindur
чу́тче	comp avчу́ткий
чуть	Iadv(едва) valla [-tla], neyvan, neppaннк; eitt sindur (немного); чуть слы́шно tað hoyrist valla, tað hoyrist neyvan; tað er so, tað hoyrist; он говори́л чуть слы́шно tað var ikki meira, enn hann hoyrdist, tá hann tosaði; чуть бо́льше eitt sindur meira, eitt sindur afturat [aꞋtʰɹεat]; чуть живо́й meira deyður enn livandi, hálvdeyður [hɔlt-]IIconjso skjótt sum, beinanvegin; чуть то́лько взошло́ со́лнце, мы отпра́вились в путь so skjótt sólin var komin upp, fóru vit avstað [aꞋstεa]; чуть кто войдёт, услы́шу eg hoyri beinanvegin, um onkur kemur inn; чуть я вошёл, как он на́чал расспра́шивать меня́ eg var nóg illa komin innum [-Ꞌʊmː], tá hann fór at tráspyrja meg@ чуть ли неnærum, næstan; э́то произошло́ чуть ли не в про́шлом году́ hetta mundi henda í fjør; hann viti, um hetta ikki hendi í fjør; eg haldi næstan, hetta hendi í fjør;чуть (ли) не+ sagnorð í pretmundi +суп., líka við; я чуть не упа́л eg mundi dottið, eg var um at detta, eg var líka við at detta;чуть-чутьeitt (pinkulítið [pʰɪʰkːʊ-], [pʰɪŋ̊kʊ-]) sindur, eitt (lítið) vet, eitt sløð;чуть что- он се́рдится tað skal einki til fyri at hann blívur óður; (вы́пить)по чуть-чу́тьóvkm.fáaслнe-i-især ein lítlan =>бы́ло@,светI @
чутьё	n1.(у животных) snoddс0о2.(у человека) sansurмсогл-ar;-ir; име́ть полити́ческое чутьё hann hevur nøsнеформ.fyri politikki [-Ꞌtʰɪ-]; языково́е чутьё málkensla, málsansur; худо́жественное чутьё sansur fyri list; име́ть чутьёк чему-л.hava sansfyri o-m
чухо́нец	Gen, Accчухо́нц|а;plur~ы, ~ев, ~амmgml.russ. navn á estarum og finskum-karelskum fólki nærhendis Sankta Pætursborg
чухо́нка	plurчухо́н|ки, ~ок, ~камfgml.(konufólk)síчухо́нец
чухо́нский	adjgml.estiskurсоглog finskurсогл,síчухо́нец
чу́чело	n1.(воспроизведение животного) útstappað djórс0о(животного); útstappaður fuglurмсогл-ar(птицы)2.(пугало) (fugla)ræða [-rεava]жгл-a, fuglaskrímslс0оeis.fl.=>наби́ть1
чучме́к	móf.vanvirðisligt heiti á fólki, ið ikki er russari, serliga fólki úr Miðasia og Kaukasus
чучхе́	[-хэ́]n indecljuche [tʃʊˈtʃʰeː]ж нескл.(norðurkoreansk ideologi)
чу́шка1	Iplurчу́ш|ки, ~ек, ~камf1.óvkm.(поросёнок) svínс0о, grísurмсогл-ar2.óvkm.(морда свиньи) trýniсгл-iá svíni, rennilм0оснред.(svínstrýni)3.fl., óvkm. (грязный человек) grísurмсогл-ar(skitið fólk)
чу́шка2	IIplurчу́ш|ки, ~ек, ~камf(слиток) (metall)barraжгл-a, kubbiнпмгл-i
чушь	ftlm.tvætlс0о, møsnс0о, svassс0о, vrøvl {vrevl}энкс0о; говори́ть чушь tvætlaaði, møsnaaði, svassaaði, vrøvla {vrevla}энкaði
чу́ять	чу́|ю, ~ешь, ~ютipf(pfпочу́ятьпочу́|ю, ~ешь, ~ют)1.Acc(о животных) kennair(d)snoddav Дат, kennair(d)tevav Дат2.Acctlm.(ощущать,чувствовать) følair(d)Вин, kennair(d)Вин3.что-л.(интуитивно чувствовать,предчувствовать) følair(d)o-tá sær, óraaðio-t, grunaaðio-t; чу́яло моё се́рдце eg havi følt tað á mær, eg havi havt varhuga av tí, eg havi grunað tað =>нога́@
чу́яться	чу́|ется, ~ютсяipfóvkm.følastir(d), kennastir(d); merkjastir(t)(ощущаться)
ЧФ	[че-э́ф] Черномо́рский флот Svartahavsflotinмгл-iопр.
чь…	чьёo.s.fr. síчей
чьё	síчей
чьи	síчей
чья	síчей
