ха1	In indecl navn á bókstavinumх
худо́жественный	stfхудо́жествен, ~на, ~но, ~ныadj1.(относящийся к искусству и т.п.) lista(r)-; худо́жественная литерату́ра fagrar bókmentir; худо́жественное учи́лище listaskúli; худо́жественное произведе́ние listaverk, kunstverkннк; худо́жественный вкус listarligur smakur [smaː-]ннк, kunstsmakur [-smaː-]ннк, kunstneriskur [-Ꞌneː-]энкsansurнеформ.; худо́жественное мастерство́ listarligt kynstur; худо́жественный фильм spælifilmur (í móts. til dokumentarfilm o.a.)2.(искусный) kynsturligurглigur; listarligurглigur(артистичный)@Худо́жественный теа́трsíМХАТ=>гимна́стика,приём8
худо́жество	n1.(oftast plur)tlm.(проделка) skálkastrikaжгл-a, skálkabragdс0о{a/ø}2.gml.(искусство) listж0-ir, kunsturннкмсогл-s,-ir@Акаде́мия худо́жествlistaakademi [-aːka-], kunstakademi [-aːka-]ннк
худо́жник	m1.(тот,кто творчески работает) listamaðurмнепр, kunstnariннкмгл-ari2.(живописец) (lista)málariмгл-ari, kunstmálariннкмгл-ari; театра́льный худо́жник málari av leiktjøldumмгл-ari; pallmeistari [pʰalm-], [pʰatl-]мгл-ari
худо́жница	f(lista)málariмгл-ari, kunstmálariннкмгл-ari(konufólk)
худо́й1	Iadj1.stfхуд, худа́, ху́до, худы́ogху́ды; compху́жеoggml.,tlm.ху́дший(плохой) vánaligurглigur, ringurсогл2.stfхуд, худа́, ху́до, ху́ды(дырявый) holuturсогл, slitinсоглосн@худо́й мир лу́чшее до́брой ссо́рыorðt.≈ betri er ill [ɪtl] hurð fyri gáttina enn einginпосл.;на худо́й коне́цí ringasta føri, av illum [ɪtl-], um ilt skal vera;не говоря́ худо́го сло́ваuttan eitt orð, uttan at tala orðið
худо́й2	IIstfхуд, худа́, ху́до, худы́ogху́ды; compхуде́еadj(не толстый) klænurсогл{æ/ø}; rakнескл., тк предикативное(худощавый) =>па́лка@
худосо́чие	nómegdж0-ir, viknanж0-ir
худосо́чный	stfхудосо́ч|ен. ~на, ~но. ~ныadj1.(страдающий худосочием) máttleysurсогл, maktaðurглaður; veikurсогл(слабый)2.(худой) diddarakнескл, тк предикативное, kaldarakнескл, тк предикативное, tussarakнескл, тк предикативное3. (о растениях и т.п.) neyðarsligurглigur, visa(s)ligurглigur(um plantur o.tíl.)
худоща́вый	stfхудоща́в, ~а, ~о, ~ыadjrakнескл.,тк предикативное; с худоща́вым лицо́м tunnleitturсогл, skarpleitturсогл
ху́дший	Asuperl avплохо́йogхудо́й I verstur [vεst-], ringastur;са́мое ху́дшее tað ringasta;к ху́дшему til tað verra;с (са́мой) ху́дшей стороны́ frá tí ringastu síðuni; в ху́дшем слу́чае í ringasta føriBcomp avплохо́йogхудо́й verri; в ху́дшем состоя́нии, чем ра́ньше verri fyri enn fyrr
худы́шка	plurхуды́ш|ки, ~ек, ~камf tlm.klænt fólkс0о, skrámut fólkс0о, rakbendilм0осн-s,-ar(serl. um børn)
хуёвина	ftabu!1.(чушь) tvætlс0о, sluturэнкс0осн,vrøvlэнкс0о; ты хуёвину сказа́л tað er nakað (helvitisбран.) tvætl, tú sigur2.(что-то никчёмное) lorturмсогл-arвульг.(o-t vánaligt ella sum lítið hevur upp á seg); всё э́то хуёвина tað leggi eg ein lortвульг.í3.(о любой вещи): а что э́то за хуёвина? hvat faninбран.er hetta fyri nakað?
хуёвый	adjtabu!lort-вульг.; skítindeclвульг.
ху́же	Icomp avплохо́й худо́й I,sbr.ху́дший A verri; тем ху́же для тебя́ tess verri fyri teg; ху́же всего́ то, что ... tað ringasta er, at ...; станови́ться ху́жеsíухудша́ться; быть (не) ху́жеGenikki standa aftan [aʰtː-] fyriВинIIcomp avпло́хо I, ху́до I verri; ху́же всего́ tað ringasta =>да́льше@,не́куда2,нельзя́@,ре́дька@
хуй	Genхуя́; plurху|и́, ~ёв, ~я́мmtabu!1.(член) murturмсогл-arтабу, fansurмсогл-arтабу, snillurмсогл-arтабу, hann Ꞌ sjálvurшутл.,эвф.2.(о человеке): хуй (моржо́вый)tabu!stavnurмсогл-ar(maður); а э́то что за хуй (моржо́вый)? hvat er hetta fyri ein stavnur?@э́то вам {тебе́} не хуй соба́чийtabu!hetta er ikki at halda hánt um, hetta er ikki at forsmáa [-Ꞌsmoːa];до хуя́Gentabu!eina rúgvaav Дат, í rúgvuvísav Дат;на́ хуйtabu!a) (к чёрту) til helvitisбран., niður og norður; иди́ {пошёл} (ты) на́ хуй far tú at [ɔa] fjandanumбран.til, far til helvitisбран.við tær; hav tú ein lortвульг.; посла́тького-л.на́ хуй biðjaслнa-ó-oo-nfara at [ɔa] fananumбран.til, biðjaслнa-ó-oo-nfara til helvitisбран.; b) на́ хуй {на хуя́} э́то (мне э́то ну́жно) skítвульг.við tí; ему́ э́топо́ хуюtabu!líka faninбран.leggur hann í;хуй с нимtabu!a) (ну его к чёрту) eg skítiвульг.á hann; b) (его дело) hann um tað;ни хуя́tabu!ikki ein lortвульг., ikki ein skit [skiːt]энквульг.; ни хуя́ не понима́ю eg forstandi [-Ꞌsta-]ннкikki ein helvitisбран.lortвульг.;ни хуя́ себе́!tabu!tað skal eg halda við!, ikki eiti á, tað var sum faninбран.;хуй (тебе́) (в рот){вот уж хуй{хуя́}}!tabu!illanstíð [ɪtl-], fananstíðбран.;како́го хуя́?{за каки́м ху́ем}tabu!hví traminбран., hví faninбран.;оди́н хуйtabu!{хоб,хоп} hipp sum happ, (tað ger) akkurát [-Ꞌrɔat] tað sama;хуй его́ зна́етtabu!hann viti; fanin vitiбран.=>моржо́вый
хуйня́	ftabu!síхуёвина
хула́	fgml.,bókl.spottorðс0о, speiс0окн.
ху́ли	part interogtabu!1.(с интонацией осуждения:какого чёрта): ху́ли ты не отвеча́ешь? hví faninбран.svarar tú ikki?; ху́ли ты рассе́лся на моём ме́сте? hví fjandinбран.hevur tú tikið plássið av mær?; ху́ли тут де́лать? hvat hundanбран.skal eg gera?2.(с интонацией досады и т.п.:почему): ху́ли я могу́ тут сде́лать? hvat faninбран.kann eg gera?; ну, ху́ли мне так не везёт? íðan, tá ið [tʰɔajɪ] eg nú einaferð eri so forbannað [-Ꞌpa-]бран.óheldigur [-Ꞌhε-]ннк?3.: ху́ли тут де́лать(-то): раз-два и гото́во hetta hevur einki upp á seg [ʊꞋpʰɔasɪ]; (а) ху́ли мне твой нача́льник! eg leggi ein lortвульг.í stjóran [stj-] hjá [tʃʰ-] tær!
хулига́н	m1.(человек,который занимается хулиганством) búlliэнкмгл-i, ótangiмгл-i, yvirgangskroppurмсогл-ar2.(шалун,озорник) jassurмсогл-ar
хулига́нить	хулига́н|ю, ~ишь, ~ятipfgeraнепрótangagerðir, tíggjaaðisær sum ein búlliэнк, skikkaaðisær sum ein búlliэнк; geraнепрfortreð [-Ꞌtʰɹeː]неформ.(безобразничать)
хулига́нка	plurхулига́н|ки, ~ок, ~камf1.(женщина,девушка, которая занимается хулиганством) búlliэнкмгл-i, ótangiмгл-i, yvirgangskroppurмсогл-ar(konufólk)2.(шалунья,озорница) jassurмсогл-ar(konufólk)
хулига́нничать	ipf(pfнахулига́нничать)óvkm.síхулига́нить
хулига́нский	adjbúlla-энк, ótanga-, yvirgangs-
хулига́нство	nbúllagerðirэнкж0-irмн, ótangagerðirж0-irмн
хули́тель	mgml.,bókl.spottariмгл-ari
хули́ть	хул|ю́, ~ишь, ~я́тipf Accgml.,bókl.spottaaðiВин, háðaaðiВин
ху́нта	fjuntaжгл-a(;0-ir)
хурма́	fplant.1.(дерево): хурма́ восто́чная (Diospyros kaki) kaki [kʰaːki]с нескл., kakifrukt [kʰaːki-]ж0-ir(træ); sharon [ʃaː-]ж нескл., sharonfrukt [ʃaː-]ж0-ir(træ)2.(плод) kaki [kʰaːki]ж0-ar, kakifrukt [kʰaːki-]ж0-ir(frukt); sharon [ʃaː-]ж0-ir, sharonfrukt [ʃaː-]ж0-ir(frukt)
ху́тор	plurхутор|а́, ~о́в, ~а́мm1.(обособленное хозяйство) (bónda)garðurмсогл-ar{a/ø}2.(посёлок) bygdж0-ir(í Ukraina,við Don,í Kuban)
хуторя́нин	plurхуторя́н|е, ~, ~амm1.(владелец хутора) bóndiмгл-ur2.(житель хутора) bygdarmaðurмнепр
хухры́-мухры́	plur indecl: э́то вам не хухры́-мухры́óvkm.hetta er ikki bara at siga tað, hetta er ikki at skemtast við
Хью́стон	mHouston [jʉustɔn]м0{дат.0}
хэбэ́	n indecl,f indecltlm.1.(ткань) bummull (klæði); bummulsstoffннкс0о, bummulstoy [-tʰœi] (реже[-tʰɔi])ннкс0о{0<>i}, klæðiнпсгл-iúr bummull [-tl]2.(одежда) bummulsklæðirннксгл-iмн
хэ́ви-ме́тал	m síхэ́ви-ме́талл
хэ́ви-ме́талл	mheavy metal [ꞋhεvːiꞋmεʰtːal]м0{дат.0}, heavyrokkur [Ꞌhεvːi-]мсогл-ar, tungmálmurмсогл-ar
хэдла́йнер	m síхедла́йнер
хэште́г	[-тэ́г]m síхеште́г
хэш-те́г	[-тэ́г]m síхеште́г
