г.	1.год2.го́род3.грамм g4.гора́5.господи́н hr.6.госпожа́
ги́бель1	Ifundirgangurмсогл-ir, glatanж0-ir; deyðiмгл-i(смерть); ги́бель госуда́рства undirgangurin hjá [tʃʰ-] einum ríki; он обречён на ги́бель undirgangurin er vísur; hann er feigur (дни его сочтены); идти́ к свое́й ги́бели ganga sínum undirgangi á møti; спасти́ от ги́бели bjarga frá undirgangi; по́сле его́ ги́бели eftir [εʰtː-] at hann fórst; ги́бель люде́й mannskaðiмгл-i, fólkaskaðiмгл-i; ги́бель корабля́ skipbrot [ʃɪp-]с0о; ве́рная ги́бель tann vissi deyði; избежа́ть ги́бели sleppa undan við lívinum@быть на краю́ ги́белиveraслнa-ó-eum at farast, standaслнó-ó-aá eggini til avgrundina =>привести́3
ги́бель2	IIf Gentlm.(множество) ørgrynnaжгл-aavДат, meingiсгл-iavДат, nøgdж0-iravДат; в лесу́ ги́бель комаро́втжtað er sum í murruni av mýggjabitum í skógini, tað er sum murran av mýggjabitum í skógini
ги́бельный	stfги́белен, ги́бельна, ~о, ~ыadjsvárurсогл; lagnutungurсоглкн.(роковой); ги́бельная поли́тика vanlukkupolitikkur; ги́бельные после́дствия vanlukkkuligar [-Ꞌlʊʰkː-] fylgjur
ги́бкий	stfги́бок, гибка́, ги́бко, ги́бкиadj1.(легко сгибаемый) smidligurглigur, fimurсогл; ги́бкое те́ло fimur kroppur; ги́бкие ве́тки boyggiligar greinar2.fl.(богатый оттенками) fjølbroytturсогл, margháttaðurглaður; ги́бкий го́лос fjølbroytt mál3.fl.(легко применяющийся к обстоятельствам) smidligurглigur, fleksibul [-Ꞌsiː-]ннксоглосн; ги́бкая систе́ма ein fleksibulннкskipan, ein smidlig skipan =>диск9
ги́бкость	f1.(кги́бкий 1) smidligheitж0-ir, fimleikiмгл-i; отсу́тствие ги́бкостиeis. stirvniсгл-i; теря́ть ги́бкостьeis.blíva stirvinсоглосн2.fl.(умение приспосабливаться к обстоятельствам) fleksibilitetur [flεʰksipiːliꞋtʰeː-]ннкмсогл-ar, smidligheitж0-ir
ги́блый	adjtlm.1.(плохой,безнадёжный) vónleysurсогл, hopleysurсогл; э́то ги́блое де́ло hetta er ein vónleys fyritøka (gerð,mál)2.(крайне опасный) vágiligurглigur; illa [ɪtla] atkomandiглandi(труднодоступный); ги́блое ме́сто óliviligt [-Ꞌliː-] pláss
ги́бнуть	ги́б|ну, ~нешь, ~нут;pretгиб, ги́бл|а, ~о, ~иogги́бнулipf(pfпоги́бнутьпоги́б|ну, ~нешь, ~нут; pret. поги́б, поги́бл|а, ~о, ~и(gml.поги́бнул)1.(умирать насильственной смертью) látaслнæ-ó-alív, umkomastслнo-o-o(ос. на море), farastслнслнó-ó-a(ос. от несчастного случая и т.п.), gangaслнe-i-iꞋ burtur (ос. на море); dettaслнa-u-oꞋ oman, falla [-tla]слнa-u-a(í bjørgunum) (в горах,птичьих базарах и т.п.); ги́бнуть на мо́ре ganga burtur, sjólátastслнæ-ó-a; ги́бнуть от моро́за doyggjaнепрí kulda, stirðnaaðií hel2.(подвергаться уничтожению,разрушению и т.п.) farastслнó-ó-a, týnastir(d), gangaслнe-i-itil grundar; gangaслнe-i-iburtur (о судах); faraслнó-ó-afyri skeytið (пропадать впустую)
Гибралта́р	mGibraltar [ʃiꞋpɹa-]с0{дат.0}
Гибралта́рский проли́в	Gibraltarstretið [ʃiꞋpɹa-]ннксгл-iопр.проф., Gibraltarsund [ʃiꞋpɹa-]лпс0о
гибри́д	m(kyn)blendingurлпмсогл-ar, bastardur [-Ꞌsta-]ннкмсогл-ar, blandingurмсогл-ar(смесь), hybridur [hyꞋpɹiː-]интмсогл-ar
гибридиза́ция	fkynblandingлпж0-ar, blandingж0-ar
гибри́дный	adjkynblandaðurглaður, blandaðurглaður; гибри́дный автомоби́ль hybridbilur [hyːꞋpriːt-], blendingsbilurлп; гибри́дная война́ [hyːꞋpriːt-]; hybridkríggj гибри́дные сорта́ blandað sløg, hybridar [hyːꞋpriː-]интмсогл-arмнспец.; гибри́дное су́дно hybridskip [hyːꞋpriːt-] =>живоры́бный
ги́бче	comp avги́бкий
гигабайт	mgigabyte [kiːkapait]с0о, gigabýt [kiːka-]лпс0о
гигаба́йтный	adjgigabyte- [kiːkapai-], gigabýt- [kiːka-]лп
гига́нт	m1.(существо большого роста) risiмгл-i, kempaжгл-a(stórt fólk o.a.)2.: заво́д-гига́нт risafyritøkaжгл-a, risastór fyritøkaжгл-a3.fl.(выдающийся человек) stórmenni [stœɹ-]сгл-i, gigantur [kiꞋka-]ннкмсогл-ar; гига́нт мы́сли eitt andans stórmenni4.myt.(в древнегреческой мифологии) gigantur [kiꞋka-]мсогл-ar(í grekskari gudalæru)
гигантома́ния	f atf. ovurhonds ynski at byggja stórt o-tíl.; gigantomani [kiˌkan̊tomaˈniː]интЖ0-irред.
гига́нтский	adjrisa-, risastórurсогл; yvirvaksinсоглосн,;veldigurглigur; гига́нтские пла́ны veldigar ætlanir@гига́нтские шаги́(вид качелей)slag av reiggju(ið verður slongd runt);дви́гаться {идти́} вперёд гига́нтскими шага́миfl.ganga fram við risastigum =>аку́ла1
гигие́на	f1.(наука) heilsufrøðiнпжгл-i, hygieina [hyːkiꞋaina]жгл-aспец.(vísindi)2.(соблюдение чистоты) reinføriсгл-i, hygieina [hyːkiꞋaina]ннкжгл-a(reinføri); ли́чная гигие́на persónlig [-Ꞌsɔu-] hygieinaннк, persónligt [-Ꞌsɔu-] reinføri; предме́ты ли́чной гигие́ны toilettting [tʰɔiꞋlεʰt-]ннкс0омн
гигиени́ст	mserfrøðingurмсогл-arí heilsufrøði
гигиени́ческий	adj1.(относ. к науке) heilsufrøðiligurнпглigur, hygieiniskur [hyːkiꞋain-]соглskспец.(viðv. vísindum)2.(относ. к соблюденю чистоты) reinførurсогл, hygieiniskur [hyːkiꞋain-]ннксоглsk(viðv. reinføri); гигиени́ческая повя́зка hygieinubind [hyːkiꞋain-], menstruatiónsbind [mεnstɹuaꞋʃɔuns-] =>прокла́дка4
гигиени́чный	adj síгигиени́ческий
гигро́метр	mhygrometur [hyːkɹoꞋme-]с0оснспец., fuktigheitsmálariннкмгл-ari
гигроскопи́ческий	adjhygroskopiskur [hyːkɹoꞋskoː-]соглskспец, vætusúgvandi [vans-]глandi; гигроскопи́ческая ва́та vatt, sum sýgur vætu Ꞌ í seg
гигроскопи́чный	adj síгигроскопи́ческий
гид	mguide [kait]ннкж0-irпроф., guidur [kait-]ннкмсогл-arпроф, ferðaleiðariмгл-ari
гида́льго	m indecl gml. síида́льго
Ги́дра1	Ifmyt.Hydra [hyːtɹa]жгл-a
ги́дра2	IIf1.djór.(Hydrida) hydra [hyːtɹa]жгл-a2.fl.(чудовище) skrímslс0о, ófriskiсгл-i; многоголо́вая ги́дра eitt fleirhøvdað [-hœtːa] skrímsl
гидра́влика	fhydraulikkur [hyːtɹauꞋlɪ-]мсогл-ar
гидравли́ческий	adjhydrauliskur [hyꞋtɹau-]соглsk; гидравли́ческий пресс hydraulisk pressa; гидравли́ческий то́рмоз hydraulisk bremsa =>разры́в4
гидра́нт	mbrandkrani [pɹankraːnɪ]мгл-i, sløkkikrani [-kraːnɪ]мгл-i, (brand)postur [pɹanpʰ-]мсогл-ar
гидра́т	mhydrat [hyꞋtɹaːt]с0о
гидробио́лог	mmarinbiologur [-Ꞌriːnpiːjolokiː-]ннкмсогл-ar, havlívfrøðingur [hεav-], [hau-]нпмсогл-ar(морская); vatnlívfrøðingurнпмсогл-ar(пресноводная)
гидробиоло́гия	fmarinbiologi [-Ꞌriːnpiːjolokiː]ннкж0-ir, havlívfrøði [hεav-], [hau-]нпжгл-i(морская); vatnlívfrøðiнпжгл-i(пресноводная)
гидро́граф	mhydrografur [hyːtɹoꞋkɹaːf-]мсогл-arспец.
гидрографи́ческий	adjhydrografiskur [hyːtɹoꞋkɹaːf-]соглskспец.
гидрогра́фия	fhydrografi [hyːtɹokɹaꞋfiː-]ж0-irспец.
гидродина́мика	fhydrodynamikkur [hyːtɹotyːna-]мсогл-arспец.
гидрокостю́м	mvátdraktж0-ir, vátbúniлпмгл-i
гидро́лиз	mhydrolysa [hyːtɹoꞋlyːsa]жгл-aспец
гидро́лог	mhydrologur [hyːtɹoꞋloːk-]мсогл-arспец
гидрологи́ческий	adjhydrologiskur [hyːtɹoꞋloːk-]соглспец
гидроло́гия	fhydrologi [hyːtɹoloꞋkɪː]ж0-irспец
гидролока́тор	masdic [astɪʰkː]м0-ar
гидромонито́р	mvatnkanón [vank-]ж0-ir
гидроо́кись	fhydrooksid [hyːtɹoɔʰksiːt]с0о
гидропла́н	m síгидросамолёт
гидропо́ника	fdyrkanж0-irav plantum í føðsluvæti við ongari mold
гидропу́шка	plurгидропу́ш|ки, ~ек, ~камf síгидромонито́р
гидроразры́в	m: гидроразры́в пласта́ (hydraulisk [hyˈtɹau-]) fracking[fɹaʰkː-]ж0-arтехн.
гидросамолёт	mvatnflúgvari [vanf-]ннкмгл-i, vatnflogfar [vanf-]нпс0о{a/ø}
гидроста́нция	fvatnverk [vanv-]с0о(orkuverk), vatnorkuverkс0о
гидроста́тика	fhydrostatikk [hyːtɹostaꞋtʰɪʰkː]ж0-irспец, vatnstøðufrøði [vans-]лпжгл-i, vatnstøðulæra [vans-]лпжгл-a
гидростати́ческий	adjhydrostatiskur [hyːtɹoꞋstaː-]соглskспец
гидросфе́ра	fhydrosfera [hyːtɹoꞋsfeː-]жгл-aспец
гидротерапи́я	[-тэ-]fvatnkurur [vank-]мсогл-ar, viðgerð [vɪtʃ-]ж0-irvið vatni, hydropati [hyːtɹopʰaꞋtʰiː]ж0-irспец.,ред.
гидроте́хника	f(наука) hydroteknikkur [hyːtɹotʰεʰknɪʰkː-]мсогл-arспец, vatnvirkjafrøði [vanv-]лпжгл-i(vísindi); vatnbygging [vanp-]ж0-ar, vatnvirki [vanv-]лпсгл-i(раздел техники)
гидротехни́ческий	adjvatnbyggingar- [vanp-], vatnvirkis- [vanv-]лп; гидротехни́ческое сооруже́ние vatnbyggingarannleggннк
гидротурби́на	fvatnturbina [vant-]жгл-a
гидроу́зел	Genгидроузл|а́;plur~ы́, ~о́в, ~а́мmvatnvirkisanlegg [vanv-]ннкс0опроф.(водозаборный); vatnorkuanleggннкс0опроф.(гидростанция)
гидроустано́вка	plurгидроустано́в|ки, ~ок, ~камfvatnverk [vanv-]с0о(orkuverk), vatnorkuverkс0о
гидрофо́н	mhydrofon [hyːtroˈfoːn]ж0-ir
гидроци́кл	mvatnskutari [vans-]мгл-ari
гидроэлектри́ческий	adjvatnorku-
гидроэлектроста́нция	f síгидроста́нция
гидроэнерге́тик	mserfrøðingurмсогл-arí vatnorku
гидроэне́ргия	[-нэ́-]fvatnorkaжгл-a
гие́на	f(Hyena) hyena [hyꞋeːna]жгл-a
гик1	Im síги́канье
гик2	IImskip.bummurмсогл-ar(til segl)
ги́канье	ntlm.skríggjс0о, geylс0о
ги́кать	ipftlm.skríggjaaði, geylaaði
ги́кнуть	ги́кн|у, ~ешь, ~утmomenttlm. síги́кать
гиль	f gml., óvkm. møsnс0o, tvætlс0o
ги́льдия	fsøg.gildiсгл-i(felagsskapur); купе́ц второ́й ги́льдии keypmaður av øðrum gildi
ги́льза	fhylstur [hʏl̥st-]ннкс0осн, hylkiсгл-i; патро́нная ги́льза patrónhylstur [-Ꞌtʰɹɔun-]ннк, patrónhylki [-Ꞌtʰɹɔun-] =>стре́ляный3
гильоти́на	fguillotina [kɪʎjoꞋtʰiː-]жгл-a, falløks [-tl-]ж0-ir
гильотини́ровать	гильотиниру|ю, ~ешь, ~ютipf/pf кого-л.hálshøggaur(d)o-nvið guillotinu [kɪʎjoꞋtʰiː-], guillotinera [kɪʎjotʰiꞋneː-]ннкaðio-n
гиля́к	plurгиляк|и́. ~о́в, ~а́мmgml.giljakkur [kɪʎꞋjaʰk-]мсогл-ar,síнивх
гиля́цкий	adjgml.síни́вхский
Гимала́и	m plurHimalaya {Himaleiaлп} [hɪmːaꞋlaija]с нескл.
Гимене́й	mmyt.Hymen [hyːmεn]м0{0<>i}@у́зы Гимене́яHymens leinkjur (hjúnaband)
гимн	m1.(государственный) tjóðsangur [-aŋk-]мсогл-s,-ir; fagnaðarsongurмсогл-s,-irкн.(хвалебный); студе́нческий гимн studentasangur [-Ꞌtεn̊tasaŋk-]2.Dat(хвалебная песнь) lovsongurмсогл-s,-irtil Вин(Род с личн. мест.,иначекн.,уст.)высок.,библ.
гимнази́ст	mstudentaskúlanæmingur [-Ꞌtε-]мсогл-ar;søg.næmingurмсогл-arí gymnasium [kʏmꞋnaː-],síгимна́зия
гимнази́стка	plur.гимнази́ст|ки, ~ок, ~камfstudentaskúlanæmingur [-Ꞌtε-];søg.næmingur í gymnasium [kʏmꞋnaː-] (konufólk),síгимна́зия
гимнази́ческий	adjgymnasialur [kʏmnaːsiꞋaː-]согл
гимна́зия	fstudentaskúli [-Ꞌtε-]мгл-i(в Скандинавии и др.;на Фар. о-вах трёхлетняя,где обучаются в возрасте от 16 до 19 лет);søg.gymnasium [kʏmꞋnaː-]с0-um(í Russlandi framman undan kollveltingini átta ára skúli); latínskúli [-Ꞌtʰʊin-]мгл-iист.(высшие школы с преподаванием классических языков) =>класси́ческий2
гимна́ст	mfimleikariмгл-ari
гимнастёрка	plurгимнастёр|ки, ~ок, ~камfsíð skjúrtaжгл-a(við belti og høgari flipp) (partur av hermannabúna í Sovjetsamveldinum til 1969)
гимна́стика	ffimleikurмсогл-s,-ir; споерти́вная гимна́стика amboðsfimleikur; худо́жественная гимна́стика rútmiskur fimleikur; эстети́ческая гимна́стика estetiskur [-ˈsteː-] fimleikur
гимнасти́ческий	adjfimleika-,
гимна́стка	plurгимна́ст|ки, ~ок, ~камffimleikariмгл-ari(konufólk)
Гиндуку́ш	mHindukush [hɪntukʰʊʃː]с нескл., Hindukushfjøllini [hɪntukʰʊʃːfjœtl-]с0о{a/ø}мнопр.
гинеко́лог	mgynekologur [ˌkyːnekʰoꞋloːk-]мсогл-ar, kvinnulækniмгл-i
гинекологи́ческий	adjgynekologiskur [ˌkyːnekʰoꞋloːk-]соглsk
гинеколо́гия	fgynekologi [ˌkyːnekʰoːloꞋkiː]ж0-ir
гипе́рбола1	Ifmat.hyperbil [hyꞋpʰε-]м0осн-s,-ar
гипе́рбола2	IIfbókm.hyperbil [hyꞋpʰε-]м0осн-s,-arспец., лит.
гиперболи́ческий1	Iadjmat.hyperbolskur [hypεɹꞋpoː-]соглsk
гиперболи́ческий2	IIadjbókm.hyperbolskur [hypεɹꞋpoː-]соглskспец., лит.
гиперболи́чный	stf гиперболи́ч|ен, ~на, ~но, ~ныadjhyperbolskur [hypεɹꞋpoː-]соглskспец.,лит. (síгиперболи́ческийII); nógv avgjørdurсогл(чрезмерно преувеличенный)
гиперзвуково́й	adjyvirljóðs-; hypersoniskur [hyːpεɹˈsoː-]соглsk, supersonisk-ur [-ˈsoː-]соглsk
гиперинфля́ция	fhyperinflatión [hyːpεɹɪn̊flaʃɔun]ж0-irэк.
гиперма́ркет	mstórur supermarknaðurмсогл-ir
гиперо́ним	m mál.hyperonym [hyːpεɹoˈnyːm]с0олингв.,спец.
гиперссы́лка	plurгиперссы́л|ки, ~ок, ~камfhyperlink [hyː-]с0опроф.,спец.
гиперто́ник	msjúklingurмсогл-arvið ov høgum blóðtrýsti
гипертони́я	fov [oː] høgt blóðtrýstс0о, hypertoni [hyːpεɹtʰoꞋniː]ж0-irмед.
гипертрофи́рованный	adj/partic1.lækn.(увеличенный в объёме) ov [ɔ] stórur, hypertrofiskur [hyːpεɹꞋtʰɹoː-]соглмед.2.fl.(крайне преувеличенный) ovurhonds [-hɔn̊s] stórurсогл, ovurvaksinсоглосн; гипертрофи́рованное самолю́бие ov mikið [ɔm-] av sjálvsvirðing
гипертрофи́я	f1.lækn.(об органе) hypertrofi [hyːpεɹtʰɹoꞋfiː]ж0-irмед.2.чего-л.fl.(чрезмерное развитие) ovurvøksturм0осн-ar,-ir{ø/a};согл-irav o-m; гипертрофи́я самолю́бия alt ov [ɔ] stór sjálvsvirðing [ʃɔl̥sv-]
